GENE PRODUCT DB	Protein.Group	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q96BI3	APH1A	involved_in	GO:0016485	protein processing	ECO:0000316	IGI	PMID:12763021	UniProtKB:P05067|UniProtKB:P49768	9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	Q96BI3	APH1A	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15274632		9606	HGNC-UCL		P
UniProtKB	Q96BI3	APH1A	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27608597		9606	ARUK-UCL	has_input(UniProtKB:P05067)|has_input(UniProtKB:P46531)	P
UniProtKB	Q96DT6	ATG4C	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002503342|WB:WBGene00013595	9606	GO_Central		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0016540	protein autoprocessing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D8H7	9606	UniProt		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0016540	protein autoprocessing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8H7|ensembl:ENSMUSP00000045269	9606	Ensembl		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0031638	zymogen activation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D8H7	9606	UniProt		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0031638	zymogen activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8H7|ensembl:ENSMUSP00000045269	9606	Ensembl		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1914263|PANTHER:PTN000506395|UniProtKB:Q96E52	9606	GO_Central		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8H7|ensembl:ENSMUSP00000045269	9606	Ensembl		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000314	IDA	PMID:25275009		9606	UniProt		P
UniProtKB	Q96E52	OMA1	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000315	IMP	PMID:25605331		9606	UniProt		P
UniProtKB	Q96F07	CYFIP2	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q96F81	DISP1	involved_in	GO:0007225	patched ligand maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TDN0|ensembl:ENSMUSP00000003035	9606	Ensembl		P
UniProtKB	Q96FX8	PERP	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q96LU5	IMMP1L	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019533	9606	InterPro		P
UniProtKB	Q96LU5	IMMP1L	involved_in	GO:0006465	signal peptide processing	ECO:0005547	NAS	PMID:32443488		9606	ComplexPortal		P
UniProtKB	Q96LU5	IMMP1L	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000272699|SGD:S000004758	9606	GO_Central		P
UniProtKB	Q96LU7	MYRFL	involved_in	GO:0016540	protein autoprocessing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026932	9606	InterPro		P
UniProtKB	Q96LU7	MYRFL	involved_in	GO:0016540	protein autoprocessing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2684944|PANTHER:PTN000989688	9606	GO_Central		P
UniProtKB	Q96PZ2	FAM111A	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:32165630		9606	UniProt		P
UniProtKB	Q96T52	IMMP2L	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019533|InterPro:IPR037730	9606	InterPro		P
UniProtKB	Q96T52	IMMP2L	involved_in	GO:0006465	signal peptide processing	ECO:0005547	NAS	PMID:32443488		9606	ComplexPortal		P
UniProtKB	Q96T52	IMMP2L	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037730	9606	InterPro		P
UniProtKB	Q96T52	IMMP2L	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2135611|PANTHER:PTN000962786|SGD:S000004638	9606	GO_Central		P
UniProtKB	Q96T52	IMMP2L	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BPT6|ensembl:ENSMUSP00000118779	9606	Ensembl		P
UniProtKB	Q96T52	IMMP2L	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000250	ISS	PMID:15814844	UniProtKB:Q8BPT6	9606	UniProt		P
UniProtKB	Q96T53	MBOAT4	involved_in	GO:0016486	peptide hormone processing	ECO:0000304	TAS	Reactome:R-HSA-422085		9606	Reactome		P
UniProtKB	Q96TA2	YME1L1	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88967|ensembl:ENSMUSP00000028117	9606	Ensembl		P
UniProtKB	Q96TA2	YME1L1	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000315	IMP	PMID:27495975		9606	UniProt		P
UniProtKB	Q99538	LGMN	involved_in	GO:0006624	vacuolar protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000243183|TAIR:locus:2123782|UniProtKB:Q84LM2	9606	GO_Central		P
UniProtKB	Q99538	LGMN	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:9821970		9606	ARUK-UCL	has_input(UniProtKB:Q99538)	P
UniProtKB	Q99572	P2RX7	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1M0|ensembl:ENSMUSP00000098303	9606	Ensembl		P
UniProtKB	Q99797	MIPEP	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000928390|SGD:S000001617	9606	GO_Central		P
UniProtKB	Q99797	MIPEP	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000304	TAS	PMID:9073519		9606	PINC		P
UniProtKB	Q9BTX3	TMEM208	involved_in	GO:0006624	vacuolar protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000337666|SGD:S000004055	9606	GO_Central		P
UniProtKB	Q9BU20	CPLANE2	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A825|ensembl:ENSMUSP00000095422	9606	Ensembl		P
UniProtKB	Q9BXI6	TBC1D10A	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q9BY50	SEC11C	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001733|InterPro:IPR019533	9606	InterPro		P
UniProtKB	Q9BY50	SEC11C	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000086749|SGD:S000001461|UniProtKB:P67812|UniProtKB:Q9BY50	9606	GO_Central		P
UniProtKB	Q9BY50	SEC11C	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	UniProt		P
UniProtKB	Q9BY50	SEC11C	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
UniProtKB	Q9BYF1	ACE2	involved_in	GO:0002003	angiotensin maturation	ECO:0000305	IC	PMID:10924499	GO:0004180	9606	BHF-UCL		P
UniProtKB	Q9H013	ADAM19	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:17112471		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	Q9H040	SPRTN	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:27852435		9606	UniProt		P
UniProtKB	Q9H040	SPRTN	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:27871365		9606	UniProt		P
UniProtKB	Q9H040	SPRTN	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:27871366		9606	UniProt		P
UniProtKB	Q9H040	SPRTN	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:32649882		9606	UniProt		P
UniProtKB	Q9H114	CSTL1	involved_in	GO:0140448	signaling receptor ligand precursor processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80Y72|ensembl:ENSMUSP00000105581	9606	Ensembl		P
UniProtKB	Q9H300	PARL	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002464330|SGD:S000003333	9606	GO_Central		P
UniProtKB	Q9H300	PARL	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:28288130		9606	UniProt		P
UniProtKB	Q9H7M9	VSIR	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:20666777		9606	UniProt	has_input(UniProtKB:P50281)	P
UniProtKB	Q9H9S5	FKRP	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CG64|ensembl:ENSMUSP00000059091	9606	Ensembl		P
UniProtKB	Q9HB75	PIDD1	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:17159900		9606	UniProt		P
UniProtKB	Q9HCB6	SPON1	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VCC9|ensembl:ENSMUSP00000041157	9606	Ensembl		P
UniProtKB	Q9NPP4	NLRC4	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000315	IMP	PMID:15882992		9606	CACAO		P
UniProtKB	Q9NPP4	NLRC4	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000316	IGI	PMID:15882992	UniProtKB:P10749				
UniProtKB	Q9NQH7	XPNPEP3	acts_upstream_of_or_within	GO:0016485	protein processing	ECO:0000315	IMP	PMID:20179356		9606	MGI		P
UniProtKB	Q9NRS4	TMPRSS4	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:24434139		9606	UniProt		P
UniProtKB	Q9NZ42	PSENEN	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQR7|ensembl:ENSMUSP00000044682	9606	Ensembl		P
UniProtKB	Q9NZ42	PSENEN	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:12522139		9606	ARUK-UCL	has_input(UniProtKB:P49768)	P
UniProtKB	Q9NZ42	PSENEN	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:12660785		9606	UniProt	has_input(UniProtKB:P49768)	P
UniProtKB	Q9NZ42	PSENEN	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:12660785		9606	ARUK-UCL	has_input(UniProtKB:P05067)|has_input(UniProtKB:P49768)	P
UniProtKB	Q9NZ42	PSENEN	involved_in	GO:0016485	protein processing	ECO:0000316	IGI	PMID:12763021	UniProtKB:P05067|UniProtKB:P49768	9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	Q9NZ42	PSENEN	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15274632		9606	HGNC-UCL		P
UniProtKB	Q9NZP8	C1RL	involved_in	GO:0031638	zymogen activation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002799295|UniProtKB:P00736	9606	GO_Central		P
UniProtKB	Q9UBR2	CTSZ	involved_in	GO:0002003	angiotensin maturation	ECO:0000304	TAS	Reactome:R-HSA-2022381		9606	Reactome		P
UniProtKB	Q9UG01	IFT172	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6VH22|ensembl:ENSMUSP00000049335	9606	Ensembl		P
UniProtKB	Q9UG56	PISD	involved_in	GO:0016540	protein autoprocessing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000370960	9606	UniProt		P
UniProtKB	Q9UHG2	PCSK1N	involved_in	GO:0016486	peptide hormone processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QXV0|ensembl:ENSMUSP00000040342	9606	Ensembl		P
UniProtKB	Q9UJZ1	STOML2	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99JB2	9606	UniProt		P
UniProtKB	Q9UJZ1	STOML2	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JB2|ensembl:ENSMUSP00000030169	9606	Ensembl		P
UniProtKB	Q9UKR3	KLK13	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CGR6|ensembl:ENSMUSP00000065308	9606	Ensembl		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EPB4|ensembl:ENSMUSP00000033056	9606	Ensembl		P
UniProtKB	Q9UQ90	SPG7	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0036702|MGI:MGI:1916847|MGI:MGI:1928277|PANTHER:PTN000554085|WB:WBGene00004978	9606	GO_Central		P
UniProtKB	Q9Y256	RCE1	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028812	9606	UniProt		P
UniProtKB	Q9Y256	RCE1	involved_in	GO:0071586	CAAX-box protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003675|InterPro:IPR039731	9606	InterPro		P
UniProtKB	Q9Y256	RCE1	involved_in	GO:0071586	CAAX-box protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000316030|SGD:S000004887|UniProtKB:Q9Y256|WB:WBGene00001406	9606	GO_Central		P
UniProtKB	Q9Y256	RCE1	involved_in	GO:0071586	CAAX-box protein processing	ECO:0000314	IDA	PMID:10085068		9606	GO_Central		P
UniProtKB	Q9Y256	RCE1	involved_in	GO:0071586	CAAX-box protein processing	ECO:0000315	IMP	PMID:19188362		9606	UniProt		P
UniProtKB	Q9Y2G1	MYRF	involved_in	GO:0016540	protein autoprocessing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026932	9606	InterPro		P
UniProtKB	Q9Y2G1	MYRF	involved_in	GO:0016540	protein autoprocessing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3UR85	9606	UniProt		P
UniProtKB	Q9Y2G1	MYRF	involved_in	GO:0016540	protein autoprocessing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2684944|PANTHER:PTN000989688	9606	GO_Central		P
UniProtKB	Q9Y2G1	MYRF	involved_in	GO:0016540	protein autoprocessing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UR85|ensembl:ENSMUSP00000085329	9606	Ensembl		P
UniProtKB	Q9Y4P1	ATG4B	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002503342|WB:WBGene00013595	9606	GO_Central		P
UniProtKB	Q9Y4W6	AFG3L2	involved_in	GO:0016485	protein processing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8JZQ2	9606	UniProt		P
UniProtKB	Q9Y4W6	AFG3L2	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8JZQ2|ensembl:ENSMUSP00000025408	9606	Ensembl		P
UniProtKB	Q9Y4W6	AFG3L2	involved_in	GO:0016540	protein autoprocessing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8JZQ2	9606	UniProt		P
UniProtKB	Q9Y4W6	AFG3L2	involved_in	GO:0016540	protein autoprocessing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8JZQ2|ensembl:ENSMUSP00000025408	9606	Ensembl		P
UniProtKB	Q9Y4W6	AFG3L2	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0036702|MGI:MGI:1916847|MGI:MGI:1928277|PANTHER:PTN000554085|WB:WBGene00004978	9606	GO_Central		P
UniProtKB	Q9Y4W6	AFG3L2	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8JZQ2|ensembl:ENSMUSP00000025408	9606	Ensembl		P
UniProtKB	Q9Y5Q3	MAFB	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54841|ensembl:ENSMUSP00000096728	9606	Ensembl		P
UniProtKB	Q9Y5Q5	CORIN	involved_in	GO:0016486	peptide hormone processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017052	9606	InterPro		P
UniProtKB	Q9Y5Q5	CORIN	involved_in	GO:0016486	peptide hormone processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z319|ensembl:ENSMUSP00000005352	9606	Ensembl		P
UniProtKB	Q9Y5Q5	CORIN	involved_in	GO:0016486	peptide hormone processing	ECO:0000314	IDA	PMID:10880574		9606	UniProt		P
UniProtKB	Q9Y5Z0	BACE2	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:23754390		9606	UniProt		P
UniProtKB	Q9Y5Z0	BACE2	involved_in	GO:0016486	peptide hormone processing	ECO:0000303	NAS	PMID:10749877		9606	UniProt		P
UniProtKB	Q9Y6A9	SPCS1	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009542	9606	InterPro		P
UniProtKB	Q9Y6A9	SPCS1	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000324614|SGD:S000003770|UniProtKB:Q9Y6A9	9606	GO_Central		P
UniProtKB	Q9Y6A9	SPCS1	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
UniProtKB	Q9Y6H3	ATP23	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000496388|SGD:S000005303	9606	GO_Central		P
UniProtKB	Q9Y6L7	TLL2	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003719|FB:FBgn0004885|PANTHER:PTN001298759	9606	GO_Central		P
ComplexPortal	CPX-1134	abeta-42-oligomer_human	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000304	TAS	PMID:23386614		9606	ARUK-UCL		P
ComplexPortal	CPX-2808	f3-f7_human	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:24998411		9606	BHF-UCL	occurs_in(CL:0002618)	
ComplexPortal	CPX-2847	spc_human	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
ComplexPortal	CPX-4945	f9_human	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:8632006		9606	ComplexPortal		P
ComplexPortal	CPX-6204	f8-f9_human	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:1730085		9606	ComplexPortal		P
ComplexPortal	CPX-6205	f11_human	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:10823824		9606	ComplexPortal		P
ComplexPortal	CPX-6209	f12_human	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:18725990		9606	ComplexPortal		P
ComplexPortal	CPX-6211	f7_human	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:12524220		9606	ComplexPortal		P
ComplexPortal	CPX-6215	f10_human	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:14982929		9606	ComplexPortal		P
ComplexPortal	CPX-6216	f5_human	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:12524220		9606	ComplexPortal		P
ComplexPortal	CPX-6221	f5-f10_human	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:14982929		9606	ComplexPortal		P
ComplexPortal	CPX-6222	f2_human	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:22457833		9606	ComplexPortal		P
ComplexPortal	CPX-6223	f2-thbd_human	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:12524220		9606	ComplexPortal		P
ComplexPortal	CPX-6234	klkb1_human-1	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:874082		9606	ComplexPortal		P
ComplexPortal	CPX-6235	f8_human-1	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:12524220		9606	ComplexPortal		P
ComplexPortal	CPX-6243	mpp_human	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0005547	NAS	PMID:32443488		9606	ComplexPortal		P
ComplexPortal	CPX-6244	imp_human	involved_in	GO:0006465	signal peptide processing	ECO:0005547	NAS	PMID:32443488		9606	ComplexPortal		P
ComplexPortal	CPX-7205	spc_human-1	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
ComplexPortal	CPX-929	f8_human	involved_in	GO:0031638	zymogen activation	ECO:0005547	NAS	PMID:12524220		9606	ComplexPortal		P
